0.001
5,10,15,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,110,120,130,140,150,160,170,180,190,200,250,300,350,400,450,500,600,700,800,900,1000,2000,3000,4000,5000,6000,7000,8000,9000
5,-2.3737963922959815,-0.25858010800798109,-0.10104181339852232,0.036231973623834388,0.080867296993253235,0.13303730606095104,0.15220907954716364,0.1491690586563493,0.058110673235810859,0.059032564210599825,0.059230951827465711
10,-2.1338163350963368,-0.10844306642054188,0.060508812847838322,0.11092357144549676,0.13459939777812566,0.14591046060470084,0.16921240639887039,0.13746599855514949,0.11636300240186313,0.15892369125166564,-13.029336718170265
15,-1.9487979281237919,-0.10112168461972111,0.10006151373199747,0.0629916189785414,0.087850219958555908,0.070605021882020405,0.10457092349496189,0.14891171613395959,0.10100029525202803,0.12409046608320105,-12.722173649436174
20,-1.724481941412416,0.024832472737839055,-0.014587802808506091,0.010951985616082323,0.010996592705829722,0.040792862394815277,0.034382576790349499,0.086473650922793688,0.083901406923835853,0.084737927904334417,0.11092020883673102
25,-1.8316927285640126,-0.061225982370314375,0.035407530665956241,0.070283931769656818,0.088515977047541508,0.11120549474332557,0.087896915547118218,0.11087040465480086,0.066158946493597381,0.071345917150585331,0.045122444145050483
30,-1.7022032940151437,-0.020966816183457828,0.022225530014083218,0.097068426253531168,0.040323050810561499,0.041405219257711269,0.070818310638452994,-0.016976077317549142,0.070946707334112777,0.063903716795435495,0.0088914088879549578
35,-1.5755419513955893,-0.018476779604068756,0.037199075528790503,0.0027337444570259078,-0.01927382909938034,0.074105110827699258,0.057071646487371189,0.051220435412635712,0.054213564583337696,0.045600551191778561,0.058035476633031512
40,-1.4088314699884148,0.093101934853327337,0.016297722407117181,0.037100162142317636,0.071219455681208146,0.010558966717504139,0.0477097514240526,0.012987385793559675,0.029901904305482906,0.11671871704654645,0.083527440345045209
45,-1.4262149804796347,0.064680487607677029,0.020682755110279224,0.041963124942516465,-0.037101044250414071,-0.040430730924184373,-0.027365788539675369,-0.02702295745870633,-0.029945155807768874,-0.025315723265633683,-0.05618532304982482
50,-1.4733096634968799,0.0040819286540222342,-0.017305990986814249,0.0036635288028631324,-0.033647620328412349,-0.047918421096407628,-0.033065588404640259,-0.067237744439482855,-0.047093607210895783,-0.036597675074444051,-0.020398085393684616
55,-1.4380446663548996,0.035151746875769455,0.0040474527251092617,-0.0016700508576070175,-0.031766032570522643,0.015552040043974563,-0.025587625546756681,0.01149499747866637,-0.039838796558645403,-0.036143642615374068,-0.028652264001710497
60,-1.3867327058518277,-0.025142269301041922,0.04006688168146464,0.086368890748199964,0.005622445233451131,0.030691434306119116,0.097009805876503027,0.051366150582669426,0.10510200689485162,0.033945421249115669,0.063475114910032562
65,-1.3861000894483444,-0.040763307896000002,-0.035611146564613921,-0.036224361940613591,0.0095082389544475909,0.019915892066424253,-0.065482887808985216,-0.047237991269283928,-0.089036759451949929,-0.087712159212652838,-0.05857425629640358
70,-1.2706268021061191,0.0075218436594892248,-0.021305451281125782,0.013046698924007262,0.013836890677098328,0.047435309208242009,0.061455193419976795,0.070654844729477181,0.045433323718574378,0.074394399274497411,0.1019646166710914
